"순번","비상소화장치ID","비상소화장치번호","서소코드","최종변경일시","새주소","위도","경도"
"2195","839211007","000018","83251","20090328204238"," ","37.5511272","126.9484056"
"2206","879696020","000106","87251","20090328213012"," ","37.4758038","126.9695834"
"2218","779401008","38","77250","20090326185146"," ","37.596001","127.0366003"
"2219","729705002","06-37","71257","20090402230929"," ","37.5778911","127.0085274"
"2231","909605252","3-20","90252","20090324185032"," ","37.5858951","127.0914219"
"2242","779908039","125","77251","20090409134536"," ","37.587411","127.0051188"
"2253","719810005","01-18","71250","20090416161501"," ","37.5808032","126.9811392"
"2265","780209009","7","92250","20090327143536","염동길35","37.5674404","126.922207"
"2266","719402009","93","92253","20090329145117"," ","37.5609447","126.9568292"
"2267","879711003","000136","87253","20090403093211","금고길37","37.4782988","126.9208858"
"2268","719509013","3-37","71253","20090402095423","화개길27","37.5805245","126.9824617"
"2269","829810009","000052","82250","20090423092346","성내시장길49","37.5332308","127.1274248"
"2270","790207022","000078","79253","20090331114829"," ","37.4754816","127.1087517"
"2271","749807002","000101","74252","20090326231348","모란길53-4","37.5488844","126.9802128"
"2272","880007002","000023","88252","20090402171107","한가람길38","37.5369003","127.1162635"
"2274","829810028","000074","82251","20090424110817","새안길23-1","37.5393033","127.1344497"
"2275","829811008","000059","82251","20090422111941","노들3길23","37.5433121","127.1301528"
"2276","780110019","27","92250","20090327150130","서부교육청3길27","37.5584806","126.9480353"
"2277","739206040","000019","73255","20090415081017","구뚝섬3길19","37.5384342","127.0456401"
"2037","789208006","12","78251","20090424141813"," ","37.6081938","126.9365585"
"2049","739808032","000107","73255","20090415081359","구뚝섬2길15","37.5389302","127.0451659"
"2067","910209012","000316","91252","20090408114549"," ","37.5017939","126.9463463"
"2079","789610002","75","92252","20090402235452"," ","37.591131","126.9428356"
"2089","719409001","4-19","71254","20090331192529","앵두나무길36","37.5894482","127.0014679"
"2090","789306001","25","92250","20090327145955"," ","37.5578641","126.94171"
"2091","779605009","70","77250","20090326163351","한의대1길26","37.5847152","127.0236411"
"2093","779501022","48","77253","20090408172205"," ","37.6116633","127.0465574"
"2094","879912066","000003","87252","20090423113046"," ","37.4814693","126.9325159"
"2095","879611012","000125","87250","20090402211551","원신2길34","37.4705081","126.9323483"
"2096","849708001","61","84250","20090403143413"," ","37.6526625","127.0328823"
"2097","879805004","000142","87253","20090403004906"," ","37.4830381","126.910472"
"2098","809810004","000035","80251","20090409165359"," ","37.4789946","126.9858806"
"2099","780209010","8","92250","20090327143614","연희고지길20","37.5675391","126.926337"
"2100","858908003","000007","85253","20090327160938"," ","37.4937263","126.8805299"
"2101","739808022","000092","73256","20090421193332","긴고랑공원3길16","37.5591897","127.095305"
"2102","780110006","44","92251","20090330121743","거북등3길6","37.5769932","126.9179977"
"2103","910625004","000312","91252","20090408121312"," ","37.5031196","126.9287477"
"2105","789312018","35","78251","20090324192838"," ","37.5979309","126.9300179"
"2106","719912075","5-38","71255","20090324235846"," ","37.5993216","126.9557877"
"2107","759805019","011","75255","20090504121602"," ","37.6016997","127.0665864"
"2108","719501030","000062","72255","20090325114042"," ","37.5575718","126.964161"
"2109","859006001","000015","85252","20090325124649"," ","37.5055506","126.8498575"
"2110","879912059","000079","91251","20090330152729","정금8길13","37.4948409","126.9786603"
"2111","808906003","000008","80252","20090406170323"," ","37.4585815","127.089416"
"2112","779810015","160","77251","20090409130703"," ","37.5959237","127.0013351"
"2113","729401006","06-17","71257","20090326213016"," ","37.5707107","127.0127733"
"2114","719502009","000374","72252","20090401195140","장교동1길6","37.5669919","126.9852403"
"2116","879503003","000070","87253","20090403085210"," ","37.4598638","126.9148031"
"2117","779908042","128","77251","20090409125555","보문로200","37.5923923","127.0046534"
"2118","779908034","120","77252","20090330081659"," ","37.6074958","127.0124898"
"2119","819911004","05","81251","20090329103113"," ","37.5394511","126.849679"
"2120","879707002","000232","91253","20090909172529"," ","37.5032528","126.9489182"
"2122","719810009","5-24","71255","20090326192612","총융청길1","37.6021677","126.9608032"
"2123","750107001","061","75255","20090504122057","휘경중길29","37.5876566","127.0614902"
"2124","719504001","01-04","71250","20090409113037","판서골길26","37.5838326","126.9804973"
"2125","839808029","000092","83250","20090406181942"," ","37.5428928","126.9354218"
"2126","779908008","94","77251","20090409130201","서북1길12","37.5969209","127.0208145"
"2127","900003001","1-4","90250","20090408143333"," ","37.6150419","127.1112681"
"2128","719808007","01-13","71250","20090401135133"," ","37.5753682","126.9708102"
"2129","729406010","060","75253","20090504113859"," ","37.5846212","127.0337115"
"2130","910104008","000291","91251","20090330161307"," ","37.5073036","126.9420957"
"2131","719508009","5-31","71255","20090326192654","산복5길31","37.6052604","126.9631912"
"2133","879912029","000122","91251","20090330155834"," ","37.491561","126.9785877"
"2134","859805008","000065","85254","20090326212911"," ","37.4602456","126.9006018"
"2135","909507131","2-13","90251","20090408171720"," ","37.5795719","127.0860679"
"2136","859305001","000018","85254","20090326205240"," ","37.4650285","126.8937801"
"2137","740201002","000120","74252","20090326231619","충효당7길15","37.550719","126.9748857"
"2138","789606003","51","78255","20090402185638"," ","37.6136989","126.9049651"
"2139","789610003","76","92252","20090402235334"," ","37.5899843","126.9536617"
"2140","790103031","000029","79252","20090328101737"," ","37.5051632","127.0315642"
"2141","790103013","000050","79254","20090331142309"," ","37.4783788","127.0658621"
"2142","789312010","27","78250","20090328123401"," ","37.6245485","126.9223753"
"2143","800306003","000078","80251","20090328171124"," ","37.4798166","126.9961303"
"2145","719402007","000065","72252","20090328190131"," ","37.5577647","126.9866138"
"2146","849810055","63","84250","20090326193906","꽃동네3길26","37.652636","127.0221354"
"2147","780110007","68","78250","20090327003339"," ","37.6269509","126.9122065"
"2148","899910020","020","89251","20090415145803"," ","37.5209293","126.8537338"
"2149","789208009","15","78250","20090327005943"," ","37.6221638","126.9213917"
"2150","899910007","007","89253","20090327103415"," ","37.5339431","126.8265223"
"2151","890411004","050","89253","20090327102657"," ","37.5318603","126.8251238"
"2152","900207002","1-8","90250","20090327111955"," ","37.6084172","127.0813819"
"2153","879696018","000107","87250","20090327130254"," ","37.4818674","126.9384606"
"2154","790103016","000053","79254","20090331142424"," ","37.4766713","127.0668851"
"2155","789306012","13","92250","20100125050918"," ","37.5652819","126.932978"
"2410","719409012","5-30","71255","20090402211739","산복길36-1","37.6070189","126.9624003"
"2411","779605006","67","77250","20090407171349"," ","37.6064521","127.0359657"
"2412","869702005","4-5","86253","20090613104650"," ","37.6222316","127.0531315"
"2414","879507001","000130","91250","20090409123150","매실4길17","37.5011336","126.926725"
"2415","719512001","000232","72255","20090403185211","만리재1길15","37.5531598","126.963229"
"2416","800306009","000084","80255","20090409163936"," ","37.4609247","127.0266902"
"2417","768905001","000006","76253","20090409180231"," ","37.5027076","126.907557"
"2418","859410001","000004","85257","20090410102713","우마2길17","37.4821428","126.8892586"
"2419","739506004","000064","73256","20090423145552"," ","37.5667033","127.079746"
"2420","729506001","053","75253","20090504113455"," ","37.5852375","127.0376091"
"2421","858905002","000012","85251","20090327180101"," ","37.4973676","126.8402947"
"2422","749412019","000061","74253","20090423191616"," ","37.5345047","126.9531907"
"2423","729911003","165","72250","20090329121251"," ","37.5665243","127.0195417"
"2424","780209002","74","78255","20090413230429"," ","37.6156999","126.9059058"
"2426","859306004","000020","85255","20090329194442"," ","37.4531391","126.9133469"
"2427","719503002","121","92253","20090326125252"," ","37.5701859","126.9616003"
"2428","779810002","146","77250","20090326161615"," ","37.5983659","127.0275689"
"2429","859401001","000037","85250","20090326174540"," ","37.5017387","126.8678994"
"2430","869909025","1-9","86250","20090506212941"," ","37.643328","127.0840983"
"2431","869909029","1-12","86250","20090327192757"," ","37.6439706","127.0892396"
"2432","779908061","17","77251","20090327195506"," ","37.5983814","127.0090296"
"2433","749205005","000015","74251","20090327200422"," ","37.5296739","127.0048429"
"2434","719408002","2-35","71252","20090331101256","도서관1길17","37.5748122","126.9650217"
"2435","780110004","67","78256","20090327212211"," ","37.5817843","126.9002601"
"2436","859412001","000038","85251","20090327175244"," ","37.4927649","126.846901"
"2438","780110015","70","78256","20090327213257"," ","37.5868885","126.8924707"
"2439","760106003","000070","76253","20090328032256"," ","37.5038626","126.9151154"
"2440","719912073","3-39","71253","20090325133808"," ","37.5818339","126.9816279"
"2353","829707002","000024","82251","20090424110042"," ","37.5411113","127.1271166"
"2364","879505013","000217","91253","20090409103140"," ","37.5009169","126.9560218"
"2381","769305008","000033","76253","20090404104739"," ","37.5028835","126.9129654"
"2392","719402022","128","92253","20090402185921","금화장1길41","37.5649553","126.9603203"
"2404","899910035","035","89254","20090408084519"," ","37.5182583","126.8438252"
"2413","729909013","000209","72250","20090423100630","방앗간1길16-1","37.564388","127.011456"
"2425","859805010","000064","85255","20090326104835"," ","37.4442077","126.9057336"
"2437","719405005","2-38","71252","20090327210512","경희궁4길46","37.5722243","126.9664869"
"2441","719606010","3-8","71253","20090402075725"," ","37.5695359","126.9941041"
"2442","869909032","1-6","86250","20090506212855"," ","37.6408322","127.0839241"
"2443","789312012","29","78256","20090327213004"," ","37.5860274","126.893476"
"2444","740205001","000122","74254","20090330201953"," ","37.5230268","126.9987767"
"2445","780110003","66","78251","20090324193107"," ","37.5955312","126.9259264"
"2446","879507017","000146","91253","20090409103059"," ","37.4803619","126.9679575"
"2447","749406003","000037","74250","20090330193100"," ","37.5514604","126.9653064"
"2448","759805014","005","75255","20090504121426","휘경원1길59","37.5878422","127.057617"
"2449","872000003","000276","91251","20090330154824","목화8길109","37.5039569","126.9648584"
"2348","769605001","000049","76253","20090409180151"," ","37.5025694","126.9088163"
"2349","739206030","000007","73251","20090414105458","솔밭5길9","37.552066","127.0667913"
"2350","779605018","79","77251","20090409195627"," ","37.583683","127.0083877"
"2351","759306007","041","75252","20090504120352"," ","37.5776829","127.0557895"
"2352","739206025","000005","73251","20090414103508","달맞이고개길57","37.5551381","127.0694964"
"2273","769501005","000042","76250","20090326151957","시장중앙길21","37.5210717","126.9083644"
"2286","719409026","4-18","71254","20090403130949"," ","37.586844","126.9985132"
"2297","910108006","000304","91251","20090330162109","중계1길70","37.5094199","126.9372728"
"2309","838905003","000003","83254","20090328222026"," ","37.5495586","126.9560951"
"2322","880006004","000004","88251","20090329153647"," ","37.4947515","127.1494354"
"2333","870308003","000175","87251","20090424105408","국사봉길45-5","37.4918639","126.9320136"
"2346","739206022","000034","73253","20090421161623"," ","37.5643807","127.0349353"
"2354","829412001","000019","82251","20090423162337"," ","37.5446222","127.1375317"
"2355","719606012","87","92253","20090423143202"," ","37.5583609","126.9588963"
